Training: 2021-04-24 22:03:54,921-rank_id: 0
Training: 2021-04-25 22:45:33,331-Speed 763.45 samples/sec   Loss 2.1916   Epoch: 10   Global Step: 124900   Required: 34 hours
Training: 2021-04-25 22:46:06,861-Speed 763.51 samples/sec   Loss 2.1750   Epoch: 10   Global Step: 124950   Required: 34 hours
Training: 2021-04-25 22:46:40,394-Speed 763.43 samples/sec   Loss 2.2817   Epoch: 10   Global Step: 125000   Required: 34 hours
Training: 2021-04-25 22:47:13,929-Speed 763.39 samples/sec   Loss 2.2044   Epoch: 10   Global Step: 125050   Required: 34 hours
Training: 2021-04-25 22:48:39,925-[lfw][125092]XNorm: 24.063597
Training: 2021-04-25 22:48:39,926-[lfw][125092]Accuracy-Flip: 0.99733+-0.00260
Training: 2021-04-25 22:48:39,926-[lfw][125092]Accuracy-Highest: 0.99817
Training: 2021-04-25 22:49:47,079-[cfp_fp][125092]XNorm: 21.770721
Training: 2021-04-25 22:49:47,079-[cfp_fp][125092]Accuracy-Flip: 0.97171+-0.00595
Training: 2021-04-25 22:49:47,079-[cfp_fp][125092]Accuracy-Highest: 0.97486
Training: 2021-04-25 22:50:44,781-[agedb_30][125092]XNorm: 24.009381
Training: 2021-04-25 22:50:44,782-[agedb_30][125092]Accuracy-Flip: 0.97633+-0.00678
Training: 2021-04-25 22:50:44,782-[agedb_30][125092]Accuracy-Highest: 0.97767
Training: 2021-04-25 22:51:42,752-[calfw][125092]XNorm: 24.020180
Training: 2021-04-25 22:51:42,752-[calfw][125092]Accuracy-Flip: 0.95767+-0.01119
Training: 2021-04-25 22:51:42,752-[calfw][125092]Accuracy-Highest: 0.96083
Training: 2021-04-25 22:51:49,804-Speed 92.80 samples/sec   Loss 2.1308   Epoch: 11   Global Step: 125100   Required: 34 hours
Training: 2021-04-25 22:52:23,031-Speed 770.48 samples/sec   Loss 1.8063   Epoch: 11   Global Step: 125150   Required: 34 hours
Training: 2021-04-25 22:52:56,810-Speed 757.87 samples/sec   Loss 1.7822   Epoch: 11   Global Step: 125200   Required: 34 hours
Training: 2021-04-25 22:53:30,296-Speed 764.51 samples/sec   Loss 1.8141   Epoch: 11   Global Step: 125250   Required: 34 hours
Training: 2021-04-25 22:54:03,816-Speed 763.73 samples/sec   Loss 1.8683   Epoch: 11   Global Step: 125300   Required: 34 hours
Training: 2021-04-25 22:54:37,729-Speed 754.88 samples/sec   Loss 1.8445   Epoch: 11   Global Step: 125350   Required: 34 hours
Training: 2021-04-25 22:55:11,263-Speed 763.43 samples/sec   Loss 1.8591   Epoch: 11   Global Step: 125400   Required: 34 hours
Training: 2021-04-25 22:55:44,811-Speed 763.09 samples/sec   Loss 1.8158   Epoch: 11   Global Step: 125450   Required: 34 hours
Training: 2021-04-25 22:56:18,734-Speed 754.65 samples/sec   Loss 1.8125   Epoch: 11   Global Step: 125500   Required: 34 hours
Training: 2021-04-25 22:56:52,288-Speed 762.96 samples/sec   Loss 1.8561   Epoch: 11   Global Step: 125550   Required: 34 hours
Training: 2021-04-25 22:57:25,851-Speed 762.77 samples/sec   Loss 1.8651   Epoch: 11   Global Step: 125600   Required: 34 hours
Training: 2021-04-25 22:57:59,406-Speed 762.92 samples/sec   Loss 1.7914   Epoch: 11   Global Step: 125650   Required: 34 hours
Training: 2021-04-25 22:58:32,973-Speed 762.67 samples/sec   Loss 1.9081   Epoch: 11   Global Step: 125700   Required: 34 hours
Training: 2021-04-25 22:59:06,867-Speed 755.31 samples/sec   Loss 1.8750   Epoch: 11   Global Step: 125750   Required: 34 hours
Training: 2021-04-25 22:59:40,423-Speed 762.92 samples/sec   Loss 1.8498   Epoch: 11   Global Step: 125800   Required: 34 hours
Training: 2021-04-25 23:00:13,988-Speed 762.71 samples/sec   Loss 1.8837   Epoch: 11   Global Step: 125850   Required: 34 hours
Training: 2021-04-25 23:00:47,564-Speed 762.46 samples/sec   Loss 1.8702   Epoch: 11   Global Step: 125900   Required: 34 hours
Training: 2021-04-25 23:01:21,135-Speed 762.56 samples/sec   Loss 1.9180   Epoch: 11   Global Step: 125950   Required: 34 hours
Training: 2021-04-25 23:01:54,706-Speed 762.59 samples/sec   Loss 1.8811   Epoch: 11   Global Step: 126000   Required: 34 hours
Training: 2021-04-25 23:02:28,280-Speed 762.51 samples/sec   Loss 1.9225   Epoch: 11   Global Step: 126050   Required: 34 hours
Training: 2021-04-25 23:03:01,836-Speed 762.91 samples/sec   Loss 1.8951   Epoch: 11   Global Step: 126100   Required: 34 hours
Training: 2021-04-25 23:03:35,387-Speed 763.02 samples/sec   Loss 1.9277   Epoch: 11   Global Step: 126150   Required: 34 hours
Training: 2021-04-25 23:04:09,295-Speed 755.00 samples/sec   Loss 1.9326   Epoch: 11   Global Step: 126200   Required: 34 hours
Training: 2021-04-25 23:04:42,857-Speed 762.78 samples/sec   Loss 1.9155   Epoch: 11   Global Step: 126250   Required: 33 hours
Training: 2021-04-25 23:05:16,411-Speed 762.96 samples/sec   Loss 1.9741   Epoch: 11   Global Step: 126300   Required: 33 hours
Training: 2021-04-25 23:05:50,305-Speed 755.31 samples/sec   Loss 1.9012   Epoch: 11   Global Step: 126350   Required: 33 hours
Training: 2021-04-25 23:06:23,825-Speed 763.74 samples/sec   Loss 1.8777   Epoch: 11   Global Step: 126400   Required: 33 hours
Training: 2021-04-25 23:06:57,740-Speed 754.84 samples/sec   Loss 1.9533   Epoch: 11   Global Step: 126450   Required: 33 hours
Training: 2021-04-25 23:07:31,290-Speed 763.04 samples/sec   Loss 1.9342   Epoch: 11   Global Step: 126500   Required: 33 hours
Training: 2021-04-25 23:08:04,838-Speed 763.11 samples/sec   Loss 1.9303   Epoch: 11   Global Step: 126550   Required: 33 hours
Training: 2021-04-25 23:08:38,392-Speed 762.95 samples/sec   Loss 1.9819   Epoch: 11   Global Step: 126600   Required: 33 hours
Training: 2021-04-25 23:09:11,948-Speed 762.91 samples/sec   Loss 1.9753   Epoch: 11   Global Step: 126650   Required: 33 hours
Training: 2021-04-25 23:09:45,509-Speed 762.81 samples/sec   Loss 1.9962   Epoch: 11   Global Step: 126700   Required: 33 hours
Training: 2021-04-25 23:10:19,426-Speed 754.79 samples/sec   Loss 1.9410   Epoch: 11   Global Step: 126750   Required: 33 hours
Training: 2021-04-25 23:10:52,989-Speed 762.76 samples/sec   Loss 1.9375   Epoch: 11   Global Step: 126800   Required: 33 hours
Training: 2021-04-25 23:11:26,544-Speed 762.93 samples/sec   Loss 1.9414   Epoch: 11   Global Step: 126850   Required: 33 hours
Training: 2021-04-25 23:12:00,103-Speed 762.85 samples/sec   Loss 1.9867   Epoch: 11   Global Step: 126900   Required: 33 hours
Training: 2021-04-25 23:12:33,650-Speed 763.14 samples/sec   Loss 1.9639   Epoch: 11   Global Step: 126950   Required: 33 hours
Training: 2021-04-25 23:13:07,210-Speed 762.82 samples/sec   Loss 1.9437   Epoch: 11   Global Step: 127000   Required: 33 hours
Training: 2021-04-25 23:13:40,764-Speed 762.94 samples/sec   Loss 2.0155   Epoch: 11   Global Step: 127050   Required: 33 hours
Training: 2021-04-25 23:14:14,345-Speed 762.36 samples/sec   Loss 2.0095   Epoch: 11   Global Step: 127100   Required: 33 hours
Training: 2021-04-25 23:14:48,250-Speed 755.06 samples/sec   Loss 1.9972   Epoch: 11   Global Step: 127150   Required: 33 hours
Training: 2021-04-25 23:15:21,803-Speed 762.99 samples/sec   Loss 1.9992   Epoch: 11   Global Step: 127200   Required: 33 hours
Training: 2021-04-25 23:15:55,374-Speed 762.56 samples/sec   Loss 2.0399   Epoch: 11   Global Step: 127250   Required: 33 hours
Training: 2021-04-25 23:16:29,316-Speed 754.24 samples/sec   Loss 1.9830   Epoch: 11   Global Step: 127300   Required: 33 hours
Training: 2021-04-25 23:17:02,875-Speed 762.86 samples/sec   Loss 2.0380   Epoch: 11   Global Step: 127350   Required: 33 hours
Training: 2021-04-25 23:17:36,443-Speed 762.64 samples/sec   Loss 2.0283   Epoch: 11   Global Step: 127400   Required: 33 hours
Training: 2021-04-25 23:18:10,378-Speed 754.40 samples/sec   Loss 2.0504   Epoch: 11   Global Step: 127450   Required: 33 hours
Training: 2021-04-25 23:18:43,940-Speed 762.77 samples/sec   Loss 2.0130   Epoch: 11   Global Step: 127500   Required: 33 hours
Training: 2021-04-25 23:19:17,499-Speed 762.86 samples/sec   Loss 2.0309   Epoch: 11   Global Step: 127550   Required: 33 hours
Training: 2021-04-25 23:19:51,060-Speed 762.80 samples/sec   Loss 2.0563   Epoch: 11   Global Step: 127600   Required: 33 hours
Training: 2021-04-25 23:20:24,626-Speed 762.67 samples/sec   Loss 1.9880   Epoch: 11   Global Step: 127650   Required: 33 hours
Training: 2021-04-25 23:20:58,534-Speed 755.00 samples/sec   Loss 2.0217   Epoch: 11   Global Step: 127700   Required: 33 hours
Training: 2021-04-25 23:21:32,095-Speed 762.80 samples/sec   Loss 2.0536   Epoch: 11   Global Step: 127750   Required: 33 hours
Training: 2021-04-25 23:22:05,646-Speed 763.03 samples/sec   Loss 2.0399   Epoch: 11   Global Step: 127800   Required: 33 hours
Training: 2021-04-25 23:22:39,210-Speed 762.74 samples/sec   Loss 1.9960   Epoch: 11   Global Step: 127850   Required: 33 hours
Training: 2021-04-25 23:23:12,787-Speed 762.43 samples/sec   Loss 2.0101   Epoch: 11   Global Step: 127900   Required: 33 hours
Training: 2021-04-25 23:23:46,330-Speed 763.21 samples/sec   Loss 2.0531   Epoch: 11   Global Step: 127950   Required: 33 hours
Training: 2021-04-25 23:24:19,879-Speed 763.08 samples/sec   Loss 2.0582   Epoch: 11   Global Step: 128000   Required: 33 hours
Training: 2021-04-25 23:24:53,429-Speed 763.05 samples/sec   Loss 2.0266   Epoch: 11   Global Step: 128050   Required: 33 hours
Training: 2021-04-25 23:25:26,964-Speed 763.40 samples/sec   Loss 2.1035   Epoch: 11   Global Step: 128100   Required: 33 hours
Training: 2021-04-25 23:26:00,838-Speed 755.75 samples/sec   Loss 2.0899   Epoch: 11   Global Step: 128150   Required: 33 hours
Training: 2021-04-25 23:26:34,356-Speed 763.78 samples/sec   Loss 2.0207   Epoch: 11   Global Step: 128200   Required: 33 hours
Training: 2021-04-25 23:27:07,912-Speed 762.91 samples/sec   Loss 2.0918   Epoch: 11   Global Step: 128250   Required: 33 hours
Training: 2021-04-25 23:27:41,816-Speed 755.09 samples/sec   Loss 2.1128   Epoch: 11   Global Step: 128300   Required: 33 hours
Training: 2021-04-25 23:28:15,350-Speed 763.42 samples/sec   Loss 2.0625   Epoch: 11   Global Step: 128350   Required: 33 hours
Training: 2021-04-25 23:28:49,238-Speed 755.43 samples/sec   Loss 2.0682   Epoch: 11   Global Step: 128400   Required: 33 hours
Training: 2021-04-25 23:29:22,754-Speed 763.83 samples/sec   Loss 2.0841   Epoch: 11   Global Step: 128450   Required: 33 hours
Training: 2021-04-25 23:29:56,278-Speed 763.66 samples/sec   Loss 2.0780   Epoch: 11   Global Step: 128500   Required: 33 hours
Training: 2021-04-25 23:30:29,786-Speed 764.00 samples/sec   Loss 2.0758   Epoch: 11   Global Step: 128550   Required: 33 hours
Training: 2021-04-25 23:31:03,308-Speed 763.68 samples/sec   Loss 2.1091   Epoch: 11   Global Step: 128600   Required: 33 hours
Training: 2021-04-25 23:31:36,815-Speed 764.04 samples/sec   Loss 2.1186   Epoch: 11   Global Step: 128650   Required: 33 hours
Training: 2021-04-25 23:32:10,692-Speed 755.68 samples/sec   Loss 2.0924   Epoch: 11   Global Step: 128700   Required: 33 hours
Training: 2021-04-25 23:32:44,210-Speed 763.77 samples/sec   Loss 2.0747   Epoch: 11   Global Step: 128750   Required: 33 hours
Training: 2021-04-25 23:33:17,730-Speed 763.74 samples/sec   Loss 2.1034   Epoch: 11   Global Step: 128800   Required: 33 hours
Training: 2021-04-25 23:33:51,272-Speed 763.24 samples/sec   Loss 2.1010   Epoch: 11   Global Step: 128850   Required: 33 hours
Training: 2021-04-25 23:34:24,821-Speed 763.06 samples/sec   Loss 2.0888   Epoch: 11   Global Step: 128900   Required: 33 hours
Training: 2021-04-25 23:34:58,381-Speed 762.84 samples/sec   Loss 2.0706   Epoch: 11   Global Step: 128950   Required: 33 hours
Training: 2021-04-25 23:35:31,937-Speed 762.92 samples/sec   Loss 2.1101   Epoch: 11   Global Step: 129000   Required: 33 hours
Training: 2021-04-25 23:36:05,500-Speed 762.74 samples/sec   Loss 2.1152   Epoch: 11   Global Step: 129050   Required: 33 hours
Training: 2021-04-25 23:36:39,414-Speed 754.87 samples/sec   Loss 2.0812   Epoch: 11   Global Step: 129100   Required: 33 hours
Training: 2021-04-25 23:37:12,948-Speed 763.41 samples/sec   Loss 2.1360   Epoch: 11   Global Step: 129150   Required: 33 hours
Training: 2021-04-25 23:37:46,866-Speed 754.77 samples/sec   Loss 2.1109   Epoch: 11   Global Step: 129200   Required: 33 hours
Training: 2021-04-25 23:38:21,336-Speed 742.70 samples/sec   Loss 2.1441   Epoch: 11   Global Step: 129250   Required: 33 hours
Training: 2021-04-25 23:38:55,433-Speed 750.80 samples/sec   Loss 2.0944   Epoch: 11   Global Step: 129300   Required: 33 hours
Training: 2021-04-25 23:39:29,538-Speed 750.64 samples/sec   Loss 2.0755   Epoch: 11   Global Step: 129350   Required: 33 hours
Training: 2021-04-25 23:40:03,695-Speed 749.49 samples/sec   Loss 2.1387   Epoch: 11   Global Step: 129400   Required: 33 hours
Training: 2021-04-25 23:40:37,276-Speed 762.36 samples/sec   Loss 2.0970   Epoch: 11   Global Step: 129450   Required: 33 hours
Training: 2021-04-25 23:41:11,097-Speed 756.92 samples/sec   Loss 2.0940   Epoch: 11   Global Step: 129500   Required: 33 hours
Training: 2021-04-25 23:41:45,090-Speed 753.12 samples/sec   Loss 2.1111   Epoch: 11   Global Step: 129550   Required: 33 hours
Training: 2021-04-25 23:42:19,073-Speed 753.33 samples/sec   Loss 2.0970   Epoch: 11   Global Step: 129600   Required: 33 hours
Training: 2021-04-25 23:42:53,413-Speed 745.49 samples/sec   Loss 2.1479   Epoch: 11   Global Step: 129650   Required: 33 hours
Training: 2021-04-25 23:43:27,386-Speed 753.54 samples/sec   Loss 2.1375   Epoch: 11   Global Step: 129700   Required: 33 hours
Training: 2021-04-25 23:44:01,353-Speed 753.69 samples/sec   Loss 2.1076   Epoch: 11   Global Step: 129750   Required: 33 hours
Training: 2021-04-25 23:44:35,328-Speed 753.51 samples/sec   Loss 2.1439   Epoch: 11   Global Step: 129800   Required: 33 hours
Training: 2021-04-25 23:45:09,290-Speed 753.79 samples/sec   Loss 2.1117   Epoch: 11   Global Step: 129850   Required: 33 hours
Training: 2021-04-25 23:45:43,040-Speed 758.52 samples/sec   Loss 2.1461   Epoch: 11   Global Step: 129900   Required: 33 hours
Training: 2021-04-25 23:46:16,582-Speed 763.23 samples/sec   Loss 2.1079   Epoch: 11   Global Step: 129950   Required: 33 hours
Training: 2021-04-25 23:46:50,126-Speed 763.20 samples/sec   Loss 2.1217   Epoch: 11   Global Step: 130000   Required: 33 hours
Training: 2021-04-25 23:47:23,675-Speed 763.08 samples/sec   Loss 2.0908   Epoch: 11   Global Step: 130050   Required: 33 hours
Training: 2021-04-25 23:47:57,577-Speed 755.13 samples/sec   Loss 2.1669   Epoch: 11   Global Step: 130100   Required: 33 hours
Training: 2021-04-25 23:48:31,117-Speed 763.28 samples/sec   Loss 2.1188   Epoch: 11   Global Step: 130150   Required: 33 hours
Training: 2021-04-25 23:49:04,643-Speed 763.60 samples/sec   Loss 2.1189   Epoch: 11   Global Step: 130200   Required: 33 hours
Training: 2021-04-25 23:49:38,550-Speed 755.02 samples/sec   Loss 2.1913   Epoch: 11   Global Step: 130250   Required: 33 hours
Training: 2021-04-25 23:50:12,087-Speed 763.33 samples/sec   Loss 2.0610   Epoch: 11   Global Step: 130300   Required: 33 hours
Training: 2021-04-25 23:50:45,994-Speed 755.03 samples/sec   Loss 2.1089   Epoch: 11   Global Step: 130350   Required: 33 hours
Training: 2021-04-25 23:51:19,540-Speed 763.13 samples/sec   Loss 2.2087   Epoch: 11   Global Step: 130400   Required: 33 hours
Training: 2021-04-25 23:51:53,082-Speed 763.24 samples/sec   Loss 2.1405   Epoch: 11   Global Step: 130450   Required: 33 hours
Training: 2021-04-25 23:52:26,630-Speed 763.11 samples/sec   Loss 2.1541   Epoch: 11   Global Step: 130500   Required: 33 hours
Training: 2021-04-25 23:53:00,168-Speed 763.31 samples/sec   Loss 2.1714   Epoch: 11   Global Step: 130550   Required: 33 hours
Training: 2021-04-25 23:53:33,699-Speed 763.49 samples/sec   Loss 2.1292   Epoch: 11   Global Step: 130600   Required: 33 hours
Training: 2021-04-25 23:54:07,603-Speed 755.08 samples/sec   Loss 2.1280   Epoch: 11   Global Step: 130650   Required: 33 hours
Training: 2021-04-25 23:54:41,133-Speed 763.50 samples/sec   Loss 2.1452   Epoch: 11   Global Step: 130700   Required: 33 hours
Training: 2021-04-25 23:55:14,659-Speed 763.62 samples/sec   Loss 2.1858   Epoch: 11   Global Step: 130750   Required: 33 hours
Training: 2021-04-25 23:56:31,019-[lfw][130778]XNorm: 22.660807
Training: 2021-04-25 23:56:31,020-[lfw][130778]Accuracy-Flip: 0.99733+-0.00271
Training: 2021-04-25 23:56:31,020-[lfw][130778]Accuracy-Highest: 0.99817
Training: 2021-04-25 23:57:38,003-[cfp_fp][130778]XNorm: 20.374830
Training: 2021-04-25 23:57:38,003-[cfp_fp][130778]Accuracy-Flip: 0.97114+-0.00578
Training: 2021-04-25 23:57:38,003-[cfp_fp][130778]Accuracy-Highest: 0.97486
Training: 2021-04-25 23:58:35,535-[agedb_30][130778]XNorm: 22.503450
Training: 2021-04-25 23:58:35,535-[agedb_30][130778]Accuracy-Flip: 0.97833+-0.00711
Training: 2021-04-25 23:58:35,535-[agedb_30][130778]Accuracy-Highest: 0.97833
Training: 2021-04-25 23:59:33,292-[calfw][130778]XNorm: 22.583820
Training: 2021-04-25 23:59:33,292-[calfw][130778]Accuracy-Flip: 0.95850+-0.01063
Training: 2021-04-25 23:59:33,292-[calfw][130778]Accuracy-Highest: 0.96083
Training: 2021-04-25 23:59:47,906-Speed 93.69 samples/sec   Loss 2.1336   Epoch: 11   Global Step: 130800   Required: 33 hours
Training: 2021-04-26 00:00:21,211-Speed 768.66 samples/sec   Loss 2.1503   Epoch: 11   Global Step: 130850   Required: 33 hours
Training: 2021-04-26 00:00:54,661-Speed 765.33 samples/sec   Loss 2.1454   Epoch: 11   Global Step: 130900   Required: 33 hours
Training: 2021-04-26 00:01:28,155-Speed 764.32 samples/sec   Loss 2.1695   Epoch: 11   Global Step: 130950   Required: 33 hours
Training: 2021-04-26 00:02:01,685-Speed 763.52 samples/sec   Loss 2.1221   Epoch: 11   Global Step: 131000   Required: 33 hours
Training: 2021-04-26 00:02:35,596-Speed 754.93 samples/sec   Loss 2.1492   Epoch: 11   Global Step: 131050   Required: 33 hours
Training: 2021-04-26 00:03:09,162-Speed 762.67 samples/sec   Loss 2.1806   Epoch: 11   Global Step: 131100   Required: 33 hours
Training: 2021-04-26 00:03:42,734-Speed 762.56 samples/sec   Loss 2.1422   Epoch: 11   Global Step: 131150   Required: 33 hours
Training: 2021-04-26 00:04:16,743-Speed 752.76 samples/sec   Loss 2.1157   Epoch: 11   Global Step: 131200   Required: 33 hours
Training: 2021-04-26 00:04:50,337-Speed 762.05 samples/sec   Loss 2.1750   Epoch: 11   Global Step: 131250   Required: 33 hours
Training: 2021-04-26 00:05:24,230-Speed 755.31 samples/sec   Loss 2.1604   Epoch: 11   Global Step: 131300   Required: 33 hours
Training: 2021-04-26 00:05:58,574-Speed 745.43 samples/sec   Loss 2.1484   Epoch: 11   Global Step: 131350   Required: 33 hours
Training: 2021-04-26 00:06:32,555-Speed 753.36 samples/sec   Loss 2.1760   Epoch: 11   Global Step: 131400   Required: 32 hours
Training: 2021-04-26 00:07:06,511-Speed 753.94 samples/sec   Loss 2.1408   Epoch: 11   Global Step: 131450   Required: 32 hours
Training: 2021-04-26 00:07:40,068-Speed 762.89 samples/sec   Loss 2.1290   Epoch: 11   Global Step: 131500   Required: 32 hours
Training: 2021-04-26 00:08:13,627-Speed 762.84 samples/sec   Loss 2.2051   Epoch: 11   Global Step: 131550   Required: 32 hours
Training: 2021-04-26 00:08:47,551-Speed 754.66 samples/sec   Loss 2.1905   Epoch: 11   Global Step: 131600   Required: 32 hours
Training: 2021-04-26 00:09:21,109-Speed 762.87 samples/sec   Loss 2.1733   Epoch: 11   Global Step: 131650   Required: 32 hours
Training: 2021-04-26 00:09:54,666-Speed 762.88 samples/sec   Loss 2.1893   Epoch: 11   Global Step: 131700   Required: 32 hours
Training: 2021-04-26 00:10:28,213-Speed 763.11 samples/sec   Loss 2.1426   Epoch: 11   Global Step: 131750   Required: 32 hours
Training: 2021-04-26 00:11:02,138-Speed 754.62 samples/sec   Loss 2.1560   Epoch: 11   Global Step: 131800   Required: 32 hours
Training: 2021-04-26 00:11:35,689-Speed 763.04 samples/sec   Loss 2.1363   Epoch: 11   Global Step: 131850   Required: 32 hours
Training: 2021-04-26 00:12:09,228-Speed 763.30 samples/sec   Loss 2.1678   Epoch: 11   Global Step: 131900   Required: 32 hours
Training: 2021-04-26 00:12:42,776-Speed 763.10 samples/sec   Loss 2.1872   Epoch: 11   Global Step: 131950   Required: 32 hours
Training: 2021-04-26 00:13:16,322-Speed 763.14 samples/sec   Loss 2.1476   Epoch: 11   Global Step: 132000   Required: 32 hours
Training: 2021-04-26 00:13:50,231-Speed 754.98 samples/sec   Loss 2.1632   Epoch: 11   Global Step: 132050   Required: 32 hours
Training: 2021-04-26 00:14:23,777-Speed 763.14 samples/sec   Loss 2.1606   Epoch: 11   Global Step: 132100   Required: 32 hours
Training: 2021-04-26 00:14:57,317-Speed 763.27 samples/sec   Loss 2.1104   Epoch: 11   Global Step: 132150   Required: 32 hours
Training: 2021-04-26 00:15:30,869-Speed 763.00 samples/sec   Loss 2.1080   Epoch: 11   Global Step: 132200   Required: 32 hours
Training: 2021-04-26 00:16:04,411-Speed 763.24 samples/sec   Loss 2.2356   Epoch: 11   Global Step: 132250   Required: 32 hours
Training: 2021-04-26 00:16:38,306-Speed 755.29 samples/sec   Loss 2.1531   Epoch: 11   Global Step: 132300   Required: 32 hours
Training: 2021-04-26 00:17:11,851-Speed 763.15 samples/sec   Loss 2.2044   Epoch: 11   Global Step: 132350   Required: 32 hours
Training: 2021-04-26 00:17:45,400-Speed 763.07 samples/sec   Loss 2.1977   Epoch: 11   Global Step: 132400   Required: 32 hours
Training: 2021-04-26 00:18:18,942-Speed 763.25 samples/sec   Loss 2.1632   Epoch: 11   Global Step: 132450   Required: 32 hours
Training: 2021-04-26 00:18:52,486-Speed 763.19 samples/sec   Loss 2.1579   Epoch: 11   Global Step: 132500   Required: 32 hours
Training: 2021-04-26 00:19:26,042-Speed 762.92 samples/sec   Loss 2.1451   Epoch: 11   Global Step: 132550   Required: 32 hours
Training: 2021-04-26 00:19:59,960-Speed 754.76 samples/sec   Loss 2.1449   Epoch: 11   Global Step: 132600   Required: 32 hours
Training: 2021-04-26 00:20:33,509-Speed 763.08 samples/sec   Loss 2.1439   Epoch: 11   Global Step: 132650   Required: 32 hours
Training: 2021-04-26 00:21:07,534-Speed 752.39 samples/sec   Loss 2.1299   Epoch: 11   Global Step: 132700   Required: 32 hours
Training: 2021-04-26 00:21:41,517-Speed 753.34 samples/sec   Loss 2.1532   Epoch: 11   Global Step: 132750   Required: 32 hours
Training: 2021-04-26 00:22:15,081-Speed 762.74 samples/sec   Loss 2.1194   Epoch: 11   Global Step: 132800   Required: 32 hours
Training: 2021-04-26 00:22:48,635-Speed 762.95 samples/sec   Loss 2.1634   Epoch: 11   Global Step: 132850   Required: 32 hours
Training: 2021-04-26 00:23:22,185-Speed 763.05 samples/sec   Loss 2.1963   Epoch: 11   Global Step: 132900   Required: 32 hours
Training: 2021-04-26 00:23:55,732-Speed 763.12 samples/sec   Loss 2.1932   Epoch: 11   Global Step: 132950   Required: 32 hours
Training: 2021-04-26 00:24:29,798-Speed 751.50 samples/sec   Loss 2.1966   Epoch: 11   Global Step: 133000   Required: 32 hours
Training: 2021-04-26 00:25:03,769-Speed 753.61 samples/sec   Loss 2.2127   Epoch: 11   Global Step: 133050   Required: 32 hours
Training: 2021-04-26 00:25:37,742-Speed 753.54 samples/sec   Loss 2.1367   Epoch: 11   Global Step: 133100   Required: 32 hours
Training: 2021-04-26 00:26:11,287-Speed 763.16 samples/sec   Loss 2.0733   Epoch: 11   Global Step: 133150   Required: 32 hours
Training: 2021-04-26 00:26:44,823-Speed 763.38 samples/sec   Loss 2.1787   Epoch: 11   Global Step: 133200   Required: 32 hours
Training: 2021-04-26 00:27:18,367-Speed 763.18 samples/sec   Loss 2.1759   Epoch: 11   Global Step: 133250   Required: 32 hours
Training: 2021-04-26 00:27:52,325-Speed 753.89 samples/sec   Loss 2.1499   Epoch: 11   Global Step: 133300   Required: 32 hours
Training: 2021-04-26 00:28:25,859-Speed 763.41 samples/sec   Loss 2.1318   Epoch: 11   Global Step: 133350   Required: 32 hours
Training: 2021-04-26 00:28:59,389-Speed 763.51 samples/sec   Loss 2.1736   Epoch: 11   Global Step: 133400   Required: 32 hours
Training: 2021-04-26 00:29:32,943-Speed 762.96 samples/sec   Loss 2.1853   Epoch: 11   Global Step: 133450   Required: 32 hours
Training: 2021-04-26 00:30:06,503-Speed 762.82 samples/sec   Loss 2.1857   Epoch: 11   Global Step: 133500   Required: 32 hours
Training: 2021-04-26 00:30:40,403-Speed 755.17 samples/sec   Loss 2.2063   Epoch: 11   Global Step: 133550   Required: 32 hours
Training: 2021-04-26 00:31:13,956-Speed 763.00 samples/sec   Loss 2.1787   Epoch: 11   Global Step: 133600   Required: 32 hours
Training: 2021-04-26 00:31:47,495-Speed 763.30 samples/sec   Loss 2.1824   Epoch: 11   Global Step: 133650   Required: 32 hours
Training: 2021-04-26 00:32:21,028-Speed 763.43 samples/sec   Loss 2.2157   Epoch: 11   Global Step: 133700   Required: 32 hours
Training: 2021-04-26 00:32:54,950-Speed 754.68 samples/sec   Loss 2.1051   Epoch: 11   Global Step: 133750   Required: 32 hours
Training: 2021-04-26 00:33:28,486-Speed 763.38 samples/sec   Loss 2.1489   Epoch: 11   Global Step: 133800   Required: 32 hours
Training: 2021-04-26 00:34:02,407-Speed 754.69 samples/sec   Loss 2.1455   Epoch: 11   Global Step: 133850   Required: 32 hours
Training: 2021-04-26 00:34:35,938-Speed 763.48 samples/sec   Loss 2.1805   Epoch: 11   Global Step: 133900   Required: 32 hours
Training: 2021-04-26 00:35:09,476-Speed 763.34 samples/sec   Loss 2.1937   Epoch: 11   Global Step: 133950   Required: 32 hours
Training: 2021-04-26 00:35:43,368-Speed 755.34 samples/sec   Loss 2.2078   Epoch: 11   Global Step: 134000   Required: 32 hours
Training: 2021-04-26 00:36:16,915-Speed 763.11 samples/sec   Loss 2.1519   Epoch: 11   Global Step: 134050   Required: 32 hours
Training: 2021-04-26 00:36:50,451-Speed 763.39 samples/sec   Loss 2.2291   Epoch: 11   Global Step: 134100   Required: 32 hours
Training: 2021-04-26 00:37:23,997-Speed 763.13 samples/sec   Loss 2.2016   Epoch: 11   Global Step: 134150   Required: 32 hours
Training: 2021-04-26 00:37:57,548-Speed 763.03 samples/sec   Loss 2.1892   Epoch: 11   Global Step: 134200   Required: 32 hours
Training: 2021-04-26 00:38:31,091-Speed 763.22 samples/sec   Loss 2.2164   Epoch: 11   Global Step: 134250   Required: 32 hours
Training: 2021-04-26 00:39:04,642-Speed 763.03 samples/sec   Loss 2.1508   Epoch: 11   Global Step: 134300   Required: 32 hours
